tick,day,cost_of_goods,opinion_mean,opinion_std,opinion_min,opinion_max,disposition_mean,disposition_max,count_quiet,count_agitated,count_flight,count_protest,count_riot,count_mob,count_employed,count_unhoused,avg_connections,homophily
905,103,101.1443374872,0.125745044567316,0.7452541178187553,-0.9842733707143468,0.9737225526930259,0.0911415759979623,1.0815097845336101,4,14,32,0,0,0,44,6,7.08,0.9554092155032642
906,103,101.1443374872,0.12193635458089233,0.7260212496968986,-0.9811518775180621,0.9704168580779219,0.17550589008694925,1.0425997752197032,1,13,34,1,1,0,44,6,7.08,0.9553779645616167
907,104,101.1443374872,0.12179768512410327,0.7317705683457331,-0.9811518775180621,0.9704168580779219,0.15245284646933827,1.0283442673170144,4,12,32,1,1,0,44,6,7.08,0.9573822327024407
908,104,101.1443374872,0.12179768512410327,0.7317705683457331,-0.9811518775180621,0.9704168580779219,0.13664731646705067,1.0130662018051297,1,15,34,0,0,0,44,6,7.08,0.9579052942888852
909,105,101.1443374872,0.12026950721613634,0.7394076583798629,-0.9811518775180621,0.9789911436699327,0.1080247308250575,0.9950719242140394,2,18,30,0,0,0,44,6,7.08,0.9542537123613319
910,105,101.1443374872,0.12026950721613634,0.7394076583798629,-0.9811518775180621,0.9789911436699327,0.07836752897973268,0.985819650515681,4,17,29,0,0,0,44,6,7.08,0.9549337251935222
911,106,101.1443374872,0.12020678946841967,0.7314403680756348,-0.9793402711973053,0.9750461638474126,0.14074950524214716,1.0355095968468948,2,14,32,1,1,0,44,6,7.08,0.9527102246310444
912,106,101.1443374872,0.12020678946841967,0.7314403680756348,-0.9793402711973053,0.9750461638474126,0.1680860483240916,1.0363350559200297,1,17,32,0,0,0,44,6,7.08,0.9537980324735387
913,107,101.1443374872,0.12014125873959026,0.7347516770006887,-0.9793402711973053,0.9846974525940106,0.08754159408766313,1.039961803752846,5,13,31,1,0,0,44,6,7.08,0.9531370848056798
914,107,101.1443374872,0.12014125873959026,0.7347516770006887,-0.9793402711973053,0.9846974525940106,0.13748635359089817,1.0396007566033303,2,16,32,0,0,0,44,6,7.08,0.9536113619983697
915,108,101.1443374872,0.1172734368539889,0.7450105824873473,-0.9793402711973053,0.9750461638474126,0.09482463199381314,1.0154535095236024,3,17,30,0,0,0,44,6,7.08,0.9516820188663181
916,108,101.1443374872,0.11916151649382684,0.7241791310601998,-0.9625360659454002,0.9690965263182298,0.1273311745520688,1.07685426091995,5,15,29,0,1,0,44,6,7.08,0.9533036359085755
917,109,101.1443374872,0.11569505835243271,0.7396923966019806,-0.9625360659454002,0.9766526880263281,0.05981442959486071,1.060911691092565,10,13,27,0,0,0,44,6,7.08,0.9542905136899339
918,109,101.1443374872,0.11569505835243271,0.7396923966019806,-0.9625360659454002,0.9766526880263281,0.11133638836092442,1.0463958432271583,4,16,30,0,0,0,44,6,7.08,0.9556243798647022
919,110,101.1443374872,0.1169684058293089,0.7480499329248256,-0.9784793545238031,0.9868419742556138,0.07642443391681863,1.2528789211099398,5,19,26,0,0,0,44,6,7.08,0.955648390750701
920,110,101.1443374872,0.1169684058293089,0.7480499329248256,-0.9784793545238031,0.9868419742556138,0.06293840361245717,1.0075835330826752,9,13,28,0,0,0,44,6,7.08,0.9558830011144732
921,111,101.1443374872,0.1160231780549484,0.7365091484384569,-0.946844082847215,0.9678320415622441,0.11231944434486872,1.0138219797547832,4,15,31,0,0,0,44,6,7.08,0.9582016715468021
922,111,101.1443374872,0.1160231780549484,0.7365091484384569,-0.946844082847215,0.9678320415622441,0.031403326784136626,1.1135443956553388,8,15,27,0,0,0,44,6,7.08,0.9582016715468021
923,112,101.1443374872,0.1140237940911872,0.7524705495019033,-0.9525733174906185,0.9840617603398745,0.12449131235093593,1.0755496513441134,4,16,30,0,0,0,44,6,7.08,0.9541873535256061
924,112,101.1443374872,0.1140237940911872,0.7524705495019033,-0.9525733174906185,0.9840617603398745,0.08374869822397284,0.9504937479989667,9,13,28,0,0,0,44,6,7.08,0.9541873535256061
925,113,101.1443374872,0.11097915819909838,0.7607642538892883,-0.946844082847215,0.9928108067747246,0.03346043059119049,0.9529486466368847,10,16,24,0,0,0,44,6,7.08,0.953727523296093
926,113,101.1443374872,0.11027440255152535,0.7406779140237264,-0.9439638485647679,0.9864661177366786,0.09518666382783042,1.0661818529238944,3,16,31,0,0,0,44,6,7.08,0.954216975758655
927,114,101.1443374872,0.10909265426065018,0.7510569140521529,-0.964183285674596,0.9938975020247773,0.11444846845191599,1.0880774546147438,3,14,33,0,0,0,44,6,7.08,0.9517412705972983
928,114,101.1443374872,0.10909265426065018,0.7510569140521529,-0.964183285674596,0.9938975020247773,0.1248067857806798,1.1120069144912303,3,14,33,0,0,0,44,6,7.08,0.952401352922613
929,115,101.1443374872,0.11476555879819367,0.7647548913208516,-0.9940522995961146,0.9938975020247773,0.1454959123093541,0.8921503847261589,1,15,34,0,0,0,44,6,7.08,0.9554234330199737
930,115,101.1443374872,0.11476555879819367,0.7647548913208516,-0.9940522995961146,0.9938975020247773,0.13739699761142182,0.8990119129550891,2,12,36,0,0,0,44,6,7.08,0.9554234330199737
931,116,101.1443374872,0.11541986744036334,0.7464379608464004,-0.9944922483430938,0.9875286469733775,0.22221921916102189,0.9759812815964632,1,11,34,1,1,2,44,6,7.08,0.9489937527120266
932,116,101.1443374872,0.11541986744036334,0.7464379608464004,-0.9944922483430938,0.9875286469733775,0.20931106504615296,1.1639437264511083,0,10,36,1,3,0,44,6,7.08,0.9496742238991025
933,117,101.1443374872,0.11473562895224314,0.7485175490507475,-0.9944922483430938,0.9875286469733775,0.16692230572365865,1.1505874533521316,0,10,37,3,0,0,44,6,7.08,0.9494937015428234
934,117,101.1443374872,0.11473562895224314,0.7485175490507475,-0.9944922483430938,0.9875286469733775,0.14480582033839093,1.1461738798043823,1,11,36,2,0,0,44,6,7.08,0.9499912200014612
935,118,101.1443374872,0.11507006756043502,0.7498746764026865,-0.9944922483430938,0.9875286469733775,0.1712063121864642,1.1527884266730757,0,12,36,2,0,0,44,6,7.04,0.9522630141951297
936,118,101.1443374872,0.11590213598840958,0.7317580905246461,-0.9875634862021213,0.9834947989046482,0.3092453880431766,1.2537022702818583,0,7,35,2,5,1,44,6,7.04,0.951331675818905
937,119,101.1443374872,0.11618374438767175,0.7319697933786825,-0.9875634862021213,0.9834947989046482,0.23567557518544288,1.0257310875017822,1,7,38,1,3,0,44,6,7.04,0.9516013203354284
938,119,101.1443374872,0.11618374438767175,0.7319697933786825,-0.9875634862021213,0.9834947989046482,0.12723780609829613,1.0057131692954762,0,12,36,1,1,0,44,6,7.04,0.951856549726394
939,120,101.52868596965136,0.1175030239227774,0.7356956793354464,-0.9963211870197045,0.9834947989046482,0.1519742963067573,1.1907539207193207,2,9,38,0,1,0,44,6,7.04,0.952370248064548
940,120,101.52868596965136,0.1175030239227774,0.7356956793354464,-0.9963211870197045,0.9834947989046482,0.15816100914289657,1.1687404928149276,1,13,35,1,0,0,44,6,7.04,0.952370248064548
941,121,101.52868596965136,0.11674856802051829,0.7234913906764412,-0.9893844773449175,0.962597719046619,0.24584866606005001,1.128070188984608,0,14,33,1,2,0,44,6,7.04,0.947507798945627
942,121,101.52868596965136,0.11674856802051829,0.7234913906764412,-0.9893844773449175,0.962597719046619,0.17583499287672288,1.1248073369051492,2,9,36,2,1,0,44,6,7.04,0.9480560653938234
943,122,101.52868596965136,0.11673460130808948,0.7234873518649311,-0.9893844773449175,0.962597719046619,0.14563175714626433,1.1109291528359426,0,15,34,0,1,0,44,6,7.04,0.9480481714484014
944,122,101.52868596965136,0.11673460130808948,0.7234873518649311,-0.9893844773449175,0.962597719046619,0.13678602052247688,1.1053529081731885,3,15,31,0,1,0,44,6,7.04,0.9480912351812022
945,123,101.52868596965136,0.11745743339951051,0.7282770594699607,-0.9528487641041175,0.962597719046619,0.1523068674358897,1.10332572474393,2,14,33,0,1,0,44,6,7.04,0.9524620749513475
946,123,101.52868596965136,0.11667552149952104,0.709371096366927,-0.9264347240347016,0.936282714292828,0.231938530220932,1.1375272239315244,0,10,35,2,3,0,44,6,7.04,0.9526098310454718
947,124,101.52868596965136,0.11674833127776069,0.709425019291407,-0.9264347240347016,0.936282714292828,0.20955231472152808,1.1437122372462283,0,8,37,4,1,0,44,6,7.04,0.9527322973538137
948,124,101.52868596965136,0.11674833127776069,0.709425019291407,-0.9264347240347016,0.936282714292828,0.2030755038438678,1.154330093987742,0,10,37,2,1,0,44,6,7.04,0.9531606907167173
949,125,101.52868596965136,0.11662788742577503,0.7093216112182504,-0.9264347240347016,0.936282714292828,0.20169751409741976,1.1556535848000689,0,12,37,0,1,0,44,6,7.04,0.9531573207179105
950,125,101.52868596965136,0.11662788742577503,0.7093216112182504,-0.9264347240347016,0.936282714292828,0.19671100531725297,1.1588295250727398,0,12,37,1,0,0,44,6,7.04,0.9533264687167672
951,126,101.52868596965136,0.11776181386745276,0.6995750255247574,-0.9619046989646577,0.9203269707950544,0.3176430451221667,1.1383619711864579,0,7,34,3,5,1,44,6,7.04,0.9519471645378682
952,126,101.52868596965136,0.11776181386745276,0.6995750255247574,-0.9619046989646577,0.9203269707950544,0.33430422149520495,1.1589128219369331,0,4,39,3,4,0,44,6,7.04,0.9529844792519797
953,127,101.52868596965136,0.11779148964690656,0.6995974605691014,-0.9619046989646577,0.9203269707950544,0.30152016166641005,1.1319051042454173,0,4,39,4,3,0,44,6,7.04,0.9530079625925407
954,127,101.52868596965136,0.11779148964690656,0.6995974605691014,-0.9619046989646577,0.9203269707950544,0.28698604685308393,1.1312140753228128,0,4,40,4,2,0,44,6,7.04,0.9530079625925407
955,128,101.52868596965136,0.11779993196984069,0.6996039004586182,-0.9619046989646577,0.9203269707950544,0.2587665635254255,1.1132846222376713,0,5,39,5,1,0,44,6,7.04,0.9530088827044129
956,128,101.52868596965136,0.11817383335995657,0.6826838993476829,-0.9551175438955508,0.9194809893303516,0.4196691726818158,1.0633364619074692,0,1,32,7,9,1,44,6,7.04,0.953143536441156
957,129,101.52868596965136,0.11817383335995657,0.6826838993476829,-0.9551175438955508,0.9194809893303516,0.47235837938192476,1.0901560952743141,0,1,33,5,6,5,44,6,7.04,0.953143536441156
958,129,101.52868596965136,0.11817383335995657,0.6826838993476829,-0.9551175438955508,0.9194809893303516,0.4612674501076275,1.1182934883854632,0,0,35,7,7,1,44,6,7.04,0.953143536441156
959,130,101.52868596965136,0.11817383335995657,0.6826838993476829,-0.9551175438955508,0.9194809893303516,0.4338881088555759,1.1291365223056433,0,0,35,8,6,1,44,6,7.04,0.953143536441156
960,130,101.52868596965136,0.11817383335995657,0.6826838993476829,-0.9551175438955508,0.9194809893303516,0.39124061918461805,1.1325741014961672,0,1,38,6,4,1,44,6,7.04,0.953143536441156
961,131,101.52868596965136,0.11866532899954044,0.6659627408260226,-0.9483598819664304,0.893087548719454,0.4600793057376459,1.112301993449739,0,0,31,6,9,4,44,6,7.04,0.9510867998112477
962,131,101.52868596965136,0.11866532899954044,0.6659627408260226,-0.9483598819664304,0.893087548719454,0.4278390202442865,1.1383072421763423,0,1,38,5,5,1,44,6,7.04,0.9510867998112477
963,132,101.52868596965136,0.11866532899954044,0.6659627408260226,-0.9483598819664304,0.893087548719454,0.29488812290007965,1.0848654532378403,0,3,39,5,3,0,44,6,7.04,0.9510867998112477
964,132,101.52868596965136,0.11866532899954044,0.6659627408260226,-0.9483598819664304,0.893087548719454,0.27370735816167274,1.083280639320344,0,5,40,4,1,0,44,6,7.04,0.9510867998112477
965,133,101.52868596965136,0.11918762545121654,0.6663540523690166,-0.9483598819664304,0.893087548719454,0.18505149413633673,1.0893311015525735,2,6,40,2,0,0,44,6,7.04,0.9512212092685485
966,133,101.52868596965136,0.11936199401994013,0.653112081136698,-0.9367370304161485,0.8900367532450956,0.20924975795610698,1.0717471159035457,0,5,37,6,2,0,44,6,7.04,0.9499723456688294
967,134,101.52868596965136,0.11937995205681773,0.6531293434367135,-0.9367370304161485,0.8900367532450956,0.24852272446965132,1.2484462786229358,0,9,38,3,0,0,44,6,7.04,0.9499385569663089
968,134,101.52868596965136,0.11937995205681773,0.6531293434367135,-0.9367370304161485,0.8900367532450956,0.15977130304170525,1.0048265236445393,1,11,38,0,0,0,44,6,7.04,0.9504500169240054
969,135,101.52868596965136,0.11895980343211676,0.6580801987228222,-0.9367370304161485,0.8900367532450956,0.1478282003918806,1.1194593004607842,2,13,35,0,0,0,44,6,7.04,0.9502012775857082
970,135,101.52868596965136,0.11895980343211676,0.6580801987228222,-0.9367370304161485,0.8900367532450956,0.19099109223655264,1.1156438135576936,0,16,34,0,0,0,44,6,7.04,0.9502012775857082
971,136,101.52868596965136,0.12021010168113543,0.6490601210254401,-0.925292940247174,0.8870177139919313,0.18678746768271814,1.1791655631092568,0,10,37,3,0,0,44,6,7.04,0.9495969194690392
972,136,101.52868596965136,0.12021010168113543,0.6490601210254401,-0.925292940247174,0.8870177139919313,0.19374024763812184,1.1819562059839286,1,11,36,2,0,0,44,6,7.04,0.9510017514214593
973,137,101.52868596965136,0.11987458803626101,0.6601006813214877,-0.925292940247174,0.9309138509261242,0.18261091356166975,1.169868700000689,0,12,38,0,0,0,44,6,7.04,0.9469171019054429
974,137,101.52868596965136,0.11987458803626101,0.6601006813214877,-0.925292940247174,0.9309138509261242,0.12383105928567868,1.141512182648257,1,13,36,0,0,0,44,6,7.04,0.9483502000344797
975,138,101.52868596965136,0.11659708571512294,0.6724347529602576,-0.925292940247174,0.9309138509261242,0.0775305459138683,1.1134743432730794,3,15,32,0,0,0,44,6,7.04,0.9465147502341286
976,138,101.52868596965136,0.11490483942017668,0.6541246336939106,-0.9186648791893298,0.8856749155522302,0.20000318988976773,1.0502042903958375,1,13,32,4,0,0,44,6,7.04,0.9495444462515112
977,139,101.52868596965136,0.11761715014713045,0.6518622202695664,-0.8737067041280452,0.8840301004043427,0.1975707266791012,1.0363481494332039,2,13,32,2,1,0,44,6,7.04,0.9539970845138499
978,139,101.52868596965136,0.11761715014713045,0.6518622202695664,-0.8737067041280452,0.8840301004043427,0.12897894104401478,1.0199757444543782,1,15,34,0,0,0,44,6,7.04,0.9539970845138499
979,140,101.52868596965136,0.11528630348813904,0.6587600545775152,-0.8737067041280452,0.8840301004043427,0.1335494993597288,1.0984937003673951,2,17,31,0,0,0,44,6,7.04,0.9556552592860897
980,140,101.52868596965136,0.11528630348813904,0.6587600545775152,-0.8737067041280452,0.8840301004043427,0.06617998456220002,0.9945473573081615,6,16,28,0,0,0,44,6,7.04,0.9556552592860897
981,141,101.52868596965136,0.10931962809354877,0.6647658056806186,-0.9288436923495528,0.9594591021743878,0.11353576108288829,1.020424047604481,6,9,34,0,1,0,44,6,7.04,0.9491231711903901
982,141,101.52868596965136,0.10931962809354877,0.6647658056806186,-0.9288436923495528,0.9594591021743878,0.09364643710509567,1.0411112524634745,5,15,30,0,0,0,44,6,7.04,0.949310245725292
983,142,101.52868596965136,0.10661512263673728,0.6778414301655131,-0.9078000726453213,0.9721948887179048,0.10032607029166062,1.0210939739175977,4,17,29,0,0,0,44,6,7.04,0.952670015624054
984,142,101.52868596965136,0.10661512263673728,0.6778414301655131,-0.9078000726453213,0.9721948887179048,0.08491057683855562,1.0004498275679028,5,18,27,0,0,0,44,6,7.04,0.952670015624054
985,143,101.52868596965136,0.10943046645780052,0.693594298729673,-0.9391586985027081,0.9721948887179048,0.12825646094909363,1.0452889862003976,2,18,30,0,0,0,44,6,7.04,0.9524589063976839
986,143,101.52868596965136,0.10967163350646766,0.6749669548719365,-0.9363280020978172,0.9683206522072069,0.08284077422612313,0.9353583394227701,4,13,30,1,2,0,44,6,7.04,0.952733167119609
987,144,101.52868596965136,0.11202230587759418,0.6811061422961266,-0.9625126732887094,0.9683206522072069,0.0940301065392501,0.9365788919825079,6,14,29,1,0,0,44,6,7.04,0.9508480434492437
988,144,101.52868596965136,0.11202230587759418,0.6811061422961266,-0.9625126732887094,0.9683206522072069,0.09557942329617507,0.9321167290144176,4,14,32,0,0,0,44,6,7.04,0.9514237507626128
989,145,101.52868596965136,0.11244073999705918,0.6916825830598945,-0.9775634870946647,0.9683206522072069,0.09567778642136224,0.9367680711629353,4,17,29,0,0,0,44,6,7.04,0.9548867961113856
990,145,101.52868596965136,0.11244073999705918,0.6916825830598945,-0.9775634870946647,0.9683206522072069,0.05228980943662565,0.933557716082866,8,14,28,0,0,0,44,6,7.04,0.9548867961113856
991,146,101.52868596965136,0.11719673070664607,0.6844088955316627,-0.9846342907190003,0.9644867432480035,0.13986597150332977,1.1233642957326988,3,14,31,2,0,0,44,6,7.04,0.9558465744838142
992,146,101.52868596965136,0.11719673070664607,0.6844088955316627,-0.9846342907190003,0.9644867432480035,0.13816227000132944,0.9972577841172251,2,17,31,0,0,0,44,6,7.04,0.9558465744838142
993,147,101.52868596965136,0.11922891904011967,0.6930700043115049,-0.9846342907190003,0.9654205507014889,0.04311689551991034,0.8755601997637202,10,15,25,0,0,0,44,6,7.04,0.9559562845524237
994,147,101.52868596965136,0.11922891904011967,0.6930700043115049,-0.9846342907190003,0.9654205507014889,0.09939929444612916,0.9678678406059414,4,17,29,0,0,0,44,6,7.0,0.9573324298516648
995,148,101.52868596965136,0.12086066019058776,0.7005756777443912,-0.9846342907190003,0.9654205507014889,0.05739508645031016,0.886694734830228,7,13,30,0,0,0,44,6,7.0,0.9567630788540779
996,148,101.52868596965136,0.12305000736350656,0.6821688898638948,-0.9289257346107123,0.9606927420643196,0.08405562717802416,1.0072185635744724,6,12,31,1,0,0,44,6,7.0,0.956541712537953
997,149,101.52868596965136,0.12117031171063647,0.6898018479367753,-0.9289257346107123,0.9628263468743008,0.0668492226591309,0.9385413420858252,6,12,32,0,0,0,44,6,6.96,0.9543702615580791
998,149,101.52868596965136,0.12117031171063647,0.6898018479367753,-0.9289257346107123,0.9628263468743008,0.05639797597309665,0.9416792288654939,8,12,30,0,0,0,44,6,6.96,0.9543702615580791
999,150,101.91449497633604,0.118487074589635,0.697895555324458,-0.9652505476721017,0.9688759507777307,0.02256977498137383,0.9390964425886902,10,12,28,0,0,0,44,6,6.96,0.952555279584088
1000,150,101.91449497633604,0.118487074589635,0.697895555324458,-0.9652505476721017,0.9688759507777307,0.13384930959071187,0.992020059434145,3,15,32,0,0,0,44,6,6.96,0.9541197506950838
1001,151,101.91449497633604,0.11748461676746558,0.7035019776038077,-0.9327233304361158,0.9774293972305735,0.08713049256394617,0.5262262564161952,3,12,35,0,0,0,44,6,6.96,0.9477554158412744
1002,151,101.91449497633604,0.11748461676746558,0.7035019776038077,-0.9327233304361158,0.9774293972305735,0.1569702569629167,1.0812823613169562,0,13,37,0,0,0,44,6,6.96,0.9480545039480145
1003,152,101.91449497633604,0.11623258815977987,0.7124981517010796,-0.9354216407811361,0.9953005468352877,0.132108445375651,1.0923113268446891,1,14,35,0,0,0,44,6,6.96,0.9504608180344754
1004,152,101.91449497633604,0.11623258815977987,0.7124981517010796,-0.9354216407811361,0.9953005468352877,0.15918635309238455,1.103185813325255,0,14,36,0,0,0,44,6,6.96,0.9504608180344754
1005,153,101.91449497633604,0.1208286718150098,0.7193174548001967,-0.9670846458524621,0.9953005468352877,0.1534499117831585,1.100209219972954,2,14,34,0,0,0,44,6,6.96,0.9469816763655142
1006,153,101.91449497633604,0.12072039307137584,0.7025694334933233,-0.9640739464576826,0.973938559230486,0.17016378967240564,1.2152723767399611,3,12,33,1,1,0,44,6,6.96,0.9485605228890409
1007,154,101.91449497633604,0.12076764445570072,0.7035684533360822,-0.9640739464576826,0.973938559230486,0.20899346842238095,1.191869480864136,0,13,36,1,0,0,44,6,6.96,0.9499480809360118
1008,154,101.91449497633604,0.12076764445570072,0.7035684533360822,-0.9640739464576826,0.973938559230486,0.20457558642551443,1.1673845582280697,0,13,36,1,0,0,44,6,6.96,0.9506201569382641
1009,155,101.91449497633604,0.12196279690092543,0.70606989499785,-0.9640739464576826,0.973938559230486,0.19353218732329647,1.1463472111499662,0,12,37,1,0,0,44,6,6.96,0.9503129410025543
1010,155,101.91449497633604,0.12196279690092543,0.70606989499785,-0.9640739464576826,0.973938559230486,0.18774703434437562,1.1491840067777943,2,12,36,0,0,0,44,6,6.96,0.9503129410025543
1011,156,101.91449497633604,0.1261264440024713,0.6947947480902069,-0.9610826532046511,0.9530123240528544,0.2634183578988996,1.2737810210987672,0,10,32,6,1,1,44,6,6.96,0.9499788538503062
1012,156,101.91449497633604,0.1261264440024713,0.6947947480902069,-0.9610826532046511,0.9530123240528544,0.2930138486737631,1.2448530164877392,0,10,35,2,3,0,44,6,6.96,0.9499788538503062
1013,157,101.91449497633604,0.12596284509967734,0.6945954740739172,-0.9610826532046511,0.9530123240528544,0.21411357601929062,1.2017392524416528,1,12,35,1,1,0,44,6,6.96,0.9508519856146724
1014,157,101.91449497633604,0.12596284509967734,0.6945954740739172,-0.9610826532046511,0.9530123240528544,0.1431503069738658,1.1602924256986045,4,13,33,0,0,0,44,6,6.96,0.9508519856146724
1015,158,101.91449497633604,0.12224703621367064,0.7015698021499083,-0.9610826532046511,0.9530123240528544,0.17375988729015812,1.1277402633103555,3,13,34,0,0,0,44,6,6.96,0.953725810402516
1016,158,101.91449497633604,0.12343934003313924,0.6856850147136069,-0.9300671355883096,0.9519365420468378,0.1622695059371719,1.193976027404375,3,13,32,2,0,0,44,6,6.96,0.954437753207233
1017,159,101.91449497633604,0.1205046336210729,0.6888111821404894,-0.9300671355883096,0.9322861544428823,0.18695695692356412,1.1758210922315504,3,11,35,0,1,0,44,6,6.96,0.9534628558459974
1018,159,101.91449497633604,0.1205046336210729,0.6888111821404894,-0.9300671355883096,0.9322861544428823,0.14137549776800895,1.1577599411615034,3,14,33,0,0,0,44,6,6.96,0.9537539558454853
1019,160,101.91449497633604,0.11863576410015947,0.701779618991372,-0.9300671355883096,0.9486668143030531,0.13013546827559674,1.1492788756898928,5,15,30,0,0,0,44,6,6.96,0.9552095808062206
1020,160,101.91449497633604,0.11863576410015947,0.701779618991372,-0.9300671355883096,0.9486668143030531,0.187506291371461,1.1409174566682467,2,15,33,0,0,0,44,6,6.96,0.9552095808062206
1021,161,101.91449497633604,0.11694549910469641,0.6946806027783821,-0.9327084561962125,0.9741275929478435,0.16519136492558534,1.170211925167381,3,13,32,1,1,0,44,6,6.96,0.9531559251320418
1022,161,101.91449497633604,0.11694549910469641,0.6946806027783821,-0.9327084561962125,0.9741275929478435,0.16044658211971108,1.1609812694756738,2,12,34,1,1,0,44,6,6.96,0.9544007009382698
1023,162,101.91449497633604,0.11485546188048561,0.7022171908213313,-0.9618672023974613,0.9741275929478435,0.15840406509225213,1.1406038479162093,1,12,36,1,0,0,44,6,6.96,0.952754370190108
1024,162,101.91449497633604,0.11485546188048561,0.7022171908213313,-0.9618672023974613,0.9741275929478435,0.1826229278843568,1.115821359747069,0,14,36,0,0,0,44,6,6.96,0.9529505691429175
1025,163,101.91449497633604,0.11289665130750923,0.7082909122074749,-0.9468754397929244,0.9778151969266782,0.1191364725409683,1.1078411321705288,2,15,33,0,0,0,44,6,6.96,0.953830296108934
1026,163,101.91449497633604,0.1159015972239005,0.6909448227950872,-0.9245408143769684,0.9531975017666097,0.17983179016791997,1.1428882965632847,3,12,33,1,1,0,44,6,6.96,0.9547916749554539
1027,164,101.91449497633604,0.11375290331764955,0.6991569863097941,-0.9642736246484114,0.9648673865757108,0.17697876396571213,1.135319995635347,1,15,32,2,0,0,44,6,6.96,0.9544631729396643
1028,164,101.91449497633604,0.11375290331764955,0.6991569863097941,-0.9642736246484114,0.9648673865757108,0.11963676851020065,1.109334033742015,2,14,33,1,0,0,44,6,6.96,0.9546716980420267
1029,165,101.91449497633604,0.11073102112259145,0.7065335570226934,-0.9642736246484114,0.983744441194514,0.1322429412845642,1.115206895647456,2,14,34,0,0,0,44,6,6.96,0.9543001081389603
1030,165,101.91449497633604,0.11073102112259145,0.7065335570226934,-0.9642736246484114,0.983744441194514,0.1655682731675009,1.1457042993462343,0,15,35,0,0,0,44,6,6.96,0.9545608375423787
1031,166,101.91449497633604,0.11002946023002393,0.6948508810169782,-0.9317781134600002,0.979749983532899,0.24429764130621137,1.2344740809883508,1,7,37,1,4,0,44,6,6.92,0.9537956379275514
1032,166,101.91449497633604,0.11002946023002393,0.6948508810169782,-0.9317781134600002,0.979749983532899,0.21163107052353403,1.2437870229910621,0,8,38,1,3,0,44,6,6.92,0.9537956379275514
1033,167,101.91449497633604,0.10802925921078925,0.6981932391911232,-0.9317781134600002,0.949102461236863,0.22190590491778223,1.2400417272901971,0,11,35,1,3,0,44,6,6.92,0.951890642964721
1034,167,101.91449497633604,0.10802925921078925,0.6981932391911232,-0.9317781134600002,0.949102461236863,0.24147267943350673,1.2245121311440017,0,11,36,2,1,0,44,6,6.92,0.951890642964721
1035,168,101.91449497633604,0.10653269117062726,0.69867970824537,-0.9317781134600002,0.949102461236863,0.17978548541758577,1.2052827700975648,0,11,37,2,0,0,44,6,6.92,0.951517984192594
1036,168,101.91449497633604,0.1073982478157804,0.6798386456504444,-0.9190855058601666,0.9454685975211163,0.23841736862433746,1.2149569577390649,0,9,36,2,3,0,44,6,6.92,0.9536401769647079
1037,169,101.91449497633604,0.10525647832320133,0.6849177762221612,-0.9257800348667399,0.9454685975211163,0.23658562442575362,1.2065549380794138,0,10,35,1,4,0,44,6,6.92,0.9522821671594034
1038,169,101.91449497633604,0.10525647832320133,0.6849177762221612,-0.9257800348667399,0.9454685975211163,0.23728787404044177,1.2011430404098036,0,11,35,0,4,0,44,6,6.92,0.9522821671594034
1039,170,101.91449497633604,0.10563802846454981,0.6857252149924032,-0.9190855058601666,0.9454685975211163,0.20133049927081426,1.191674162809702,1,12,35,1,1,0,44,6,6.92,0.9529886368258459
1040,170,101.91449497633604,0.10563802846454981,0.6857252149924032,-0.9190855058601666,0.9454685975211163,0.1950616270838726,1.19178772445313,0,12,36,1,1,0,44,6,6.92,0.9536669414469632
1041,171,101.91449497633604,0.10685329631282318,0.6670055150043928,-0.8930254958716188,0.9418725592777476,0.2648910297443951,1.1933258204916837,0,8,34,5,3,0,44,6,6.92,0.9555878533696901
1042,171,101.91449497633604,0.10685329631282318,0.6670055150043928,-0.8930254958716188,0.9418725592777476,0.23216402474976947,1.182738454977053,2,8,36,0,4,0,44,6,6.92,0.9555878533696901
1043,172,101.91449497633604,0.10394492691008615,0.671978081328492,-0.8930254958716188,0.9554597487952581,0.16545870438594734,1.1657426426426984,1,10,36,1,2,0,44,6,6.92,0.9548979379418343
1044,172,101.91449497633604,0.10394492691008615,0.671978081328492,-0.8930254958716188,0.9554597487952581,0.1463985612195445,1.1382861463224225,2,11,36,1,0,0,44,6,6.92,0.9548979379418343
1045,173,101.91449497633604,0.10093918190095554,0.6752976667060613,-0.8930254958716188,0.97034936388613,0.11725420747772926,1.1075786608781306,2,17,31,0,0,0,44,6,6.92,0.9548443384467256
1046,173,101.91449497633604,0.10198539609236487,0.6576375877591464,-0.8904921614255806,0.9537909731371246,0.16072357400338436,1.1150162525156424,3,10,33,2,2,0,44,6,6.92,0.9554263217329148
1047,174,101.91449497633604,0.10338100479851031,0.6634778918670943,-0.8904921614255806,0.9509509416187489,0.13665034414421634,1.1250511788509807,4,9,33,3,1,0,44,6,6.92,0.9526138672342159
1048,174,101.91449497633604,0.10338100479851031,0.6634778918670943,-0.8904921614255806,0.9509509416187489,0.09741155714906274,1.1266523517967304,3,12,34,1,0,0,44,6,6.92,0.9526138672342159
1049,175,101.91449497633604,0.10185685352152916,0.6708252579282907,-0.9212232546686201,0.9640433521460534,0.10044129038505875,1.1108909708889905,2,15,33,0,0,0,44,6,6.92,0.9494920782202916
